,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Alessandro Florenzi,24,ITA,RB,26-231,90,0,0,0,0,2,0,0,0,72,1,7,2,0.1,0.1,0.0,1,0,45,60,75.0,7,31,6,1,1,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Alisson,1,BRA,GK,25-026,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,24,29,82.8,0,14,0,0,0,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Bruno Peres,25,BRA,LB,27-241,69,0,0,0,0,0,0,0,0,42,1,0,1,0.0,0.0,0.0,1,0,33,35,94.3,2,18,3,1,1,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Daniele De Rossi,16,ITA,CM,34-096,90,0,0,0,0,0,0,1,0,82,1,3,1,0.0,0.0,0.0,2,0,64,77,83.1,12,32,4,2,2,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Diego Perotti,8,ARG,"RW,LW",29-094,32,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.0,1,0,10,16,62.5,1,17,3,2,0,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Edin Džeko,9,BIH,FW,31-225,90,0,0,0,0,4,1,0,0,29,0,0,0,0.2,0.2,0.1,4,0,16,21,76.2,1,14,3,1,1,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Federico Fazio,20,ARG,CB,30-225,90,0,0,0,0,1,0,0,0,71,2,3,1,0.0,0.0,0.0,0,0,46,58,79.3,7,30,2,1,0,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Gerson,30,BRA,RW,20-161,8,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,3,4,75.0,1,4,0,0,0,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Grégoire Defrel,23,MTQ,RW,26-133,58,0,0,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.0,1,0,7,13,53.8,2,15,1,2,1,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Héctor Moreno,15,MEX,LB,29-284,21,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,8,12,66.7,2,3,0,0,0,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Juan Jesus,5,BRA,CB,26-140,90,0,0,0,0,0,0,0,0,72,2,0,2,0.0,0.0,0.0,1,0,57,65,87.7,5,47,1,0,0,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Kevin Strootman,6,NED,LM,27-257,90,0,0,0,0,1,0,0,0,56,1,1,1,0.1,0.1,0.1,2,0,43,52,82.7,7,33,1,0,0,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Lorenzo Pellegrini,7,ITA,RM,21-131,90,0,1,0,0,2,0,0,0,62,1,2,1,0.1,0.1,0.3,11,2,36,50,72.0,8,29,4,2,1,72a0657a
ITA-Serie A,1718,2017-10-28 Roma-Bologna,Roma,Stephan El Shaarawy,92,ITA,LW,25-001,82,1,0,0,0,4,1,0,0,57,0,2,2,0.2,0.2,0.1,5,0,31,40,77.5,4,31,1,6,1,72a0657a
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Achraf Lazaar,77,MAR,WB,25-280,90,1,0,0,0,2,2,0,0,34,0,0,0,0.1,0.1,0.0,1,0,23,29,79.3,0,16,2,1,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Alberto Brignoli,22,ITA,GK,26-071,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,18,23,78.3,0,12,0,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Amato Ciciretti,10,ITA,AM,23-302,45,0,0,0,0,8,4,0,0,35,1,0,1,0.4,0.4,0.0,6,1,21,23,91.3,3,24,4,1,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Cristiano Lombardi,87,ITA,WB,22-071,78,0,0,0,0,0,0,0,0,51,1,3,3,0.0,0.0,0.1,4,0,34,39,87.2,1,23,1,1,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Danilo Cataldi,8,ITA,AM,23-084,90,0,1,0,0,4,0,0,0,58,0,0,0,0.2,0.2,0.0,4,1,42,53,79.2,2,34,3,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Gaetano Letizia,3,ITA,WB,27-122,12,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.1,1,0,5,7,71.4,2,6,2,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Gianluca Di Chiara,17,ITA,CB,23-307,90,0,0,0,0,2,0,0,0,93,1,2,2,0.0,0.0,0.0,2,0,73,78,93.6,6,56,4,1,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Ledian Memushaj,20,ALB,AM,30-326,45,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,2,0,27,32,84.4,1,19,0,2,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Lorenzo Venuti,23,ITA,CB,22-200,90,0,0,0,0,0,0,0,0,70,1,1,3,0.0,0.0,0.0,1,0,56,60,93.3,5,48,4,1,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Luca Antei,88,ITA,CB,25-193,90,0,0,0,0,0,0,0,0,74,2,4,0,0.0,0.0,0.0,1,0,66,67,98.5,4,47,0,2,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Massimo Coda,9,ITA,FW,28-353,23,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,2,0,10,11,90.9,1,7,0,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Nicolas Viola,10,ITA,CM,28-017,90,0,0,0,0,3,0,1,0,89,0,0,5,0.1,0.1,0.2,7,0,71,79,89.9,4,57,3,2,2,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Pietro Iemmello,33,ITA,FW,25-237,67,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,11,15,73.3,0,9,1,1,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Benevento,Raman Chibsah,13,GHA,CM,24-233,90,0,0,0,0,0,0,0,0,72,3,2,1,0.0,0.0,0.1,4,0,61,65,93.8,1,50,1,2,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Adam Marušić,77,MNE,WB,25-012,90,1,0,0,0,2,2,0,0,29,0,1,0,0.9,0.9,0.0,1,0,23,24,95.8,0,16,1,1,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Bastos,15,ANG,CB,26-216,90,1,0,0,0,1,1,0,0,65,1,2,1,1.0,1.0,0.0,1,1,57,60,95.0,2,50,1,1,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Ciro Immobile,17,ITA,FW,27-251,90,1,3,0,0,2,2,0,0,56,0,0,0,0.4,0.4,2.1,6,3,40,46,87.0,2,40,1,1,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Felipe Caicedo,20,ECU,DM,29-054,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,5,0,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Jordan Lukaku,5,BEL,DM,23-096,33,0,0,0,0,0,0,1,0,30,1,0,0,0.0,0.0,0.0,0,0,19,26,73.1,2,25,3,3,2,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Lucas Leiva,6,BRA,DM,30-293,80,0,0,0,0,1,0,0,0,88,0,2,0,0.0,0.0,0.0,1,0,77,85,90.6,10,63,0,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Luis Alberto,18,ESP,FW,25-031,90,0,0,0,0,2,0,0,0,93,3,1,0,0.1,0.1,0.1,3,1,71,86,82.6,12,76,3,3,3,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Marco Parolo,16,ITA,DM,32-277,90,1,0,0,0,1,1,0,0,61,2,3,1,0.1,0.1,0.0,1,0,44,53,83.0,6,38,1,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Nani,7,POR,WB,30-346,20,1,1,0,0,1,1,0,0,27,1,0,2,0.1,0.1,0.1,4,3,18,23,78.3,1,21,2,2,2,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Senad Lulić,19,BIH,WB,31-284,70,0,0,0,0,0,0,0,0,49,1,0,1,0.0,0.0,0.0,1,1,33,45,73.3,2,36,5,1,1,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Sergej Milinković-Savić,21,SRB,DM,22-244,57,0,1,0,0,2,1,0,0,70,4,1,0,0.1,0.1,0.4,5,1,59,65,90.8,7,58,5,3,3,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Stefan de Vrij,3,NED,CB,25-266,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,38,39,97.4,4,27,0,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Thomas Strakosha,1,ALB,GK,22-224,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,27,27,100.0,0,10,0,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Benevento-Lazio,Lazio,Ștefan Radu,26,ROU,CB,31-007,90,0,0,0,0,0,0,0,0,79,1,1,2,0.0,0.0,0.0,0,0,67,70,95.7,3,48,1,0,0,aeab5ea3
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Adrian Stoian,8,ROU,LM,26-260,67,0,0,0,0,0,0,0,0,33,1,1,1,0.0,0.0,0.0,4,1,13,24,54.2,5,21,4,1,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Alex Cordaz,1,ITA,GK,34-301,90,0,0,0,0,0,0,1,0,38,0,0,0,0.0,0.0,0.0,1,0,22,38,57.9,0,15,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Andrea Barberis,18,ITA,CM,23-322,90,0,0,0,0,1,1,0,0,41,2,2,3,0.0,0.0,0.0,0,0,19,28,67.9,6,19,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Andrea Nalini,9,ITA,"RM,LM",27-131,90,0,0,0,0,1,1,0,0,43,2,1,0,0.0,0.0,0.0,2,0,19,34,55.9,2,31,6,3,1,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Ante Budimir,17,CRO,FW,26-099,78,1,0,0,0,2,1,1,0,28,1,0,1,0.3,0.3,0.0,2,0,11,23,47.8,2,19,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Arlind Ajeti,93,ALB,"CB,FW",24-034,4,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Daniel Pavlović,20,BIH,LB,29-190,90,0,0,0,0,2,0,0,0,40,1,0,0,0.1,0.1,0.2,3,0,21,34,61.8,3,10,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Federico Ceccherini,7,ITA,CB,25-171,90,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.0,0,0,10,19,52.6,0,6,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Marcello Trotta,29,ITA,FW,25-030,86,1,1,0,0,2,1,0,0,33,2,1,0,0.3,0.3,0.2,6,2,19,26,73.1,2,27,3,1,1,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Marcus Rohdén,6,SWE,RM,26-171,23,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,5,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Mario Sampirisi,69,ITA,RB,24-363,90,0,0,0,0,1,0,0,0,38,1,0,1,0.0,0.0,0.0,1,0,14,30,46.7,4,18,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Rolando Mandragora,38,ITA,CM,20-122,90,0,0,0,0,2,1,0,0,35,3,6,0,0.1,0.1,0.0,1,0,17,24,70.8,0,14,1,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Simeon Nwankwo,99,NGA,FW,25-175,12,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,6,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Crotone,Stefan Simić,34,CZE,CB,22-282,90,0,0,0,0,0,0,1,0,30,1,2,0,0.0,0.0,0.0,0,0,13,22,59.1,2,8,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Cristiano Biraghi,3,ITA,LB,25-058,45,0,0,0,0,0,0,0,0,28,0,2,0,0.0,0.0,0.0,1,0,16,23,69.6,0,13,0,1,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Davide Astori,13,ITA,CB,30-295,90,0,0,0,0,0,0,1,0,94,4,2,1,0.0,0.0,0.0,1,0,65,79,82.3,3,47,2,3,1,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Federico Chiesa,25,ITA,"RW,LM,LW",20-004,90,0,1,0,0,5,0,1,0,39,2,0,1,0.2,0.2,0.3,7,1,16,26,61.5,3,22,5,5,5,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Germán Pezzella,20,ARG,CB,26-124,90,0,0,0,0,1,0,0,0,84,3,0,0,0.0,0.0,0.0,2,0,60,73,82.2,7,54,1,1,1,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Gil Bastião Dias,28,POR,"RM,RW",21-031,45,0,0,0,0,1,0,0,0,23,0,1,0,0.0,0.0,0.0,1,0,17,21,81.0,2,10,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Giovanni Simeone,9,ARG,FW,22-116,90,0,0,0,0,3,1,0,0,28,0,0,0,0.3,0.3,0.0,1,0,11,18,61.1,0,15,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Jordan Veretout,17,FRA,"LM,CM",24-242,90,0,0,0,0,1,1,0,0,68,2,0,1,0.0,0.0,0.0,4,0,46,60,76.7,9,35,5,3,2,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Khouma Babacar,30,SEN,FW,24-226,26,0,0,0,0,1,0,1,0,9,0,0,0,0.1,0.1,0.0,0,0,3,7,42.9,0,7,1,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Marco Benassi,24,ITA,"RM,RB",23-051,90,1,0,0,0,2,1,0,0,49,0,2,1,0.1,0.1,0.0,2,0,28,40,70.0,2,20,2,1,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Marco Sportiello,57,ITA,GK,25-172,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,28,75.0,0,14,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Maximiliano Olivera,15,URU,LB,25-238,45,0,0,0,0,0,0,0,0,36,1,0,0,0.0,0.0,0.1,2,0,23,33,69.7,2,11,0,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Milan Badelj,5,CRO,CM,28-246,90,0,0,0,0,1,0,0,0,86,2,1,0,0.0,0.0,0.1,4,0,60,79,75.9,12,32,2,3,3,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Valentin Eysseric,10,FRA,LW,25-218,45,0,0,0,0,1,0,0,0,26,0,0,0,0.0,0.0,0.0,2,0,15,22,68.2,1,11,0,2,1,84afc3cc
ITA-Serie A,1718,2017-10-29 Crotone-Fiorentina,Fiorentina,Vincent Laurini,2,FRA,RB,28-141,64,0,0,0,0,0,0,0,0,55,2,0,1,0.0,0.0,0.0,2,1,40,48,83.3,5,15,2,0,0,84afc3cc
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Allan,5,BRA,RM,26-294,90,1,0,0,0,1,1,0,0,90,6,1,1,0.3,0.3,0.0,3,1,71,76,93.4,10,40,1,4,2,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Christian Maggio,11,ITA,RB,35-260,90,0,0,0,0,0,0,0,0,75,2,2,1,0.0,0.0,0.0,2,1,59,66,89.4,2,23,2,2,1,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Dries Mertens,14,BEL,FW,30-176,90,1,0,0,0,6,1,0,0,39,3,0,0,1.2,1.2,0.6,6,0,21,26,80.8,5,23,5,1,1,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Emanuele Giaccherini,15,ITA,LW,32-177,11,0,0,0,0,0,0,1,0,18,0,0,0,0.0,0.0,0.1,2,0,18,18,100.0,0,14,4,1,1,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Faouzi Ghoulam,31,ALG,LB,26-270,90,0,0,0,0,3,1,0,0,97,0,1,2,0.1,0.1,0.2,6,1,69,87,79.3,9,38,6,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Jorginho,8,ITA,CM,25-313,90,0,0,0,0,0,0,0,0,142,1,1,1,0.0,0.0,0.1,6,1,132,140,94.3,24,58,2,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,José Callejón,7,ESP,RW,30-260,75,1,0,0,0,3,3,0,0,47,1,0,1,0.4,0.4,0.0,3,0,30,39,76.9,2,16,1,1,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Lorenzo Insigne,24,ITA,LW,26-147,79,0,0,0,0,6,1,0,0,82,1,0,1,0.3,0.3,0.1,12,0,59,71,83.1,12,43,3,5,4,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Marek Hamšík,17,SVK,LM,30-094,67,0,0,0,0,5,2,0,0,75,3,1,1,0.4,0.4,0.1,5,0,55,65,84.6,11,30,3,1,1,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Marko Rog,30,CRO,RW,22-102,15,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,12,14,85.7,0,7,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Pepe Reina,25,ESP,GK,35-059,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,22,26,84.6,0,13,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Piotr Zieliński,20,POL,LM,23-162,23,0,0,0,0,1,0,1,0,40,0,0,2,0.0,0.0,0.0,2,0,29,33,87.9,4,22,0,1,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Raúl Albiol,33,ESP,CB,32-055,90,0,1,0,0,0,0,0,0,104,1,0,1,0.0,0.0,0.9,2,1,92,101,91.1,7,48,1,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Napoli,Vlad Chiricheș,21,ROU,CB,27-349,90,0,0,0,0,1,0,0,0,94,3,2,0,0.0,0.0,0.0,1,0,75,84,89.3,8,41,1,1,1,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Andrea Consigli,47,ITA,GK,30-275,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,23,39,59.0,0,23,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Antonino Ragusa,90,ITA,LW,27-216,55,0,0,0,0,0,0,1,0,13,0,1,0,0.0,0.0,0.0,1,0,7,10,70.0,2,12,2,4,2,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Diego Falcinelli,11,ITA,FW,26-125,84,1,0,0,0,1,1,0,0,23,0,1,1,0.1,0.1,0.0,2,0,8,15,53.3,1,13,0,1,1,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Federico Peluso,13,ITA,LB,33-282,90,0,0,0,0,0,0,0,0,44,3,0,2,0.0,0.0,0.0,0,0,22,32,68.8,4,16,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Francesco Acerbi,15,ITA,CB,29-261,90,0,0,0,0,0,0,0,0,43,1,2,2,0.0,0.0,0.0,1,0,28,33,84.8,0,19,1,1,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Francesco Cassata,29,ITA,"LM,RM,LW",20-105,90,0,0,0,0,1,0,1,0,29,6,0,1,0.1,0.1,0.0,1,0,11,15,73.3,0,12,0,1,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Gianluca Scamacca,14,ITA,FW,18-301,6,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Luca Mazzitelli,6,ITA,RM,21-348,70,0,0,0,0,2,0,0,0,37,0,1,3,0.6,0.6,0.0,1,1,15,24,62.5,2,11,1,1,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Marcello Gazzola,23,ITA,RB,32-209,90,0,0,0,0,0,0,0,0,54,2,1,2,0.0,0.0,0.0,0,0,31,42,73.8,1,16,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Matteo Politano,16,ITA,RW,24-087,90,0,1,0,0,2,0,0,0,47,0,3,1,0.1,0.1,0.2,3,1,21,33,63.6,3,27,5,2,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Nicholas Pierini,17,ITA,"LW,RM",19-084,20,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,6,7,85.7,0,8,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Paolo Cannavaro,28,ITA,CB,36-125,90,0,0,0,0,0,0,0,0,35,0,1,4,0.0,0.0,0.0,1,0,17,26,65.4,2,16,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Simone Missiroli,7,ITA,"LM,LW",31-159,35,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,10,13,76.9,0,10,0,0,0,21761559
ITA-Serie A,1718,2017-10-29 Napoli-Sassuolo,Sassuolo,Stefano Sensi,12,ITA,CM,22-085,90,0,0,0,0,2,0,0,0,46,1,2,1,0.1,0.1,0.0,1,0,27,34,79.4,3,22,0,4,3,21761559
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Adel Taarabt,11,MAR,FW,28-158,90,0,0,0,0,4,0,0,0,55,0,1,0,0.2,0.2,0.2,7,0,27,41,65.9,3,40,5,7,5,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Aleandro Rosi,20,ITA,WB,30-165,73,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,2,0,31,41,75.6,7,27,1,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Andrea Bertolacci,8,ITA,CM,26-291,90,0,0,0,0,1,0,0,0,77,2,0,2,0.0,0.0,0.2,5,0,56,70,80.0,4,46,3,1,1,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Andrey Galabinov,16,BUL,WB,28-336,17,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,3,0,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Armando Izzo,5,ITA,CB,25-241,90,0,0,0,0,0,0,1,0,100,2,1,3,0.0,0.0,0.0,0,0,75,90,83.3,9,64,4,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Diego Laxalt,93,URU,WB,24-264,90,0,0,0,0,1,0,0,0,43,0,0,0,0.0,0.0,0.1,2,0,32,38,84.2,2,32,3,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Ervin Zukanović,87,BIH,CB,30-260,90,0,0,0,0,1,0,0,0,112,0,0,0,0.1,0.1,0.0,2,0,94,108,87.0,10,76,6,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Gianluca Lapadula,10,PER,FW,27-264,80,0,0,0,0,2,1,0,0,17,1,0,0,0.2,0.2,0.1,3,0,7,12,58.3,0,11,1,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Goran Pandev,19,MKD,CM,34-094,29,0,0,0,0,0,0,1,0,11,1,0,0,0.0,0.0,0.0,0,0,3,8,37.5,1,9,1,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Luca Rigoni,30,ITA,CM,32-326,61,0,0,0,0,1,1,0,0,23,2,0,0,0.7,0.7,0.0,1,0,14,18,77.8,0,14,1,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Luca Rossettini,13,ITA,CB,32-173,90,0,0,0,0,1,0,1,0,84,0,1,1,0.1,0.1,0.0,0,0,68,74,91.9,6,59,1,0,0,137886ce
ITA-Serie A,1718,2017-10-29 SPAL-Genoa,Genoa,Mattia Perin,1,ITA,GK,24-353,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,9,0,0,0,137886ce
