,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,1718,2018-02-26 Dortmund-Augsburg,Dortmund,Marco Reus,11,GER,RW,28-271,75,1,0,0,0,2,1,0,0,59,3,1,0,0.8,0.8,0.1,3,0,39,47,83.0,5,39,2,8,3,add934f9
GER-Bundesliga,1718,2018-02-26 Dortmund-Augsburg,Dortmund,Mario Götze,10,GER,AM,25-268,90,0,0,0,0,0,0,0,0,74,2,0,2,0.0,0.0,0.0,2,0,54,69,78.3,7,51,3,3,1,add934f9
GER-Bundesliga,1718,2018-02-26 Dortmund-Augsburg,Dortmund,Michy Batshuayi,44,BEL,FW,24-147,90,0,0,0,0,1,0,0,0,34,1,0,1,0.1,0.1,0.1,1,0,14,23,60.9,2,16,0,2,0,add934f9
GER-Bundesliga,1718,2018-02-26 Dortmund-Augsburg,Dortmund,Roman Bürki,38,SUI,GK,27-104,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,26,80.8,0,8,0,0,0,add934f9
GER-Bundesliga,1718,2018-02-26 Dortmund-Augsburg,Dortmund,Sokratis Papastathopoulos,25,GRE,CB,29-262,90,0,0,0,0,0,0,0,0,76,2,0,0,0.0,0.0,0.0,0,0,54,70,77.1,3,49,2,0,0,add934f9
GER-Bundesliga,1718,2018-02-26 Dortmund-Augsburg,Dortmund,Ömer Toprak,36,TUR,CB,28-220,90,0,0,0,0,0,0,0,0,106,1,0,3,0.0,0.0,0.0,0,0,89,100,89.0,8,77,0,1,1,add934f9
GER-Bundesliga,1718,2018-02-26 Dortmund-Augsburg,Dortmund,Łukasz Piszczek,26,POL,RB,32-268,90,0,0,0,0,0,0,0,0,70,2,0,1,0.0,0.0,0.0,2,0,52,64,81.3,6,40,2,2,2,add934f9
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Christoph Kramer,6,GER,"DM,CM",27-011,71,0,0,0,0,0,0,0,0,57,4,1,1,0.0,0.0,0.1,2,0,47,48,97.9,6,17,1,2,1,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Denis Zakaria,8,SUI,DM,21-102,45,1,0,0,0,1,1,1,0,29,1,2,1,0.4,0.4,0.0,0,0,16,21,76.2,0,10,1,1,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Jannik Vestergaard,4,DEN,CB,25-211,90,0,0,0,0,0,0,0,0,38,2,0,2,0.0,0.0,0.0,0,0,26,32,81.3,2,16,1,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Jonas Hofmann,23,GER,"RW,RM,CM",25-231,90,0,0,0,0,1,0,0,0,44,1,0,2,0.3,0.3,0.2,5,0,22,35,62.9,4,18,2,2,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Lars Stindl,13,GER,"FW,AM",29-188,90,0,0,0,0,0,0,0,0,64,3,1,1,0.0,0.0,0.4,1,0,45,54,83.3,6,27,1,4,1,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Matthias Ginter,28,GER,CB,24-042,90,0,0,0,0,1,0,0,0,54,1,3,1,0.1,0.1,0.0,0,0,34,44,77.3,2,21,0,1,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Mickaël Cuisance,27,FRA,CM,18-198,45,0,0,0,0,0,0,1,0,31,0,0,1,0.0,0.0,0.1,1,0,21,27,77.8,3,17,1,2,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Nico Elvedi,30,SUI,LB,21-153,90,0,0,0,0,1,0,0,0,63,4,2,1,0.1,0.1,0.0,2,0,47,53,88.7,6,29,6,4,3,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Patrick Herrmann,7,GER,"RM,RB",27-018,9,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,2,0,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Raúl Bobadilla,26,PAR,FW,30-257,90,0,0,0,0,4,3,0,0,42,1,0,2,0.8,0.8,0.0,3,0,23,27,85.2,1,17,2,7,2,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Reece Oxford,3,ENG,RB,19-076,81,0,0,0,0,0,0,0,0,60,1,1,0,0.0,0.0,0.0,1,0,38,52,73.1,8,15,0,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Thorgan Hazard,10,BEL,"LM,LW",24-338,90,0,0,0,0,2,1,0,0,78,2,2,3,0.4,0.4,0.3,1,0,47,65,72.3,6,39,8,6,5,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Tony Jantschke,24,GER,"RB,CM",27-329,19,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,0,3,1,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Mönchengladbach,Yann Sommer,1,SUI,GK,29-075,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,17,34,50.0,0,14,0,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Aron Jóhannsson,9,USA,RW,27-112,45,1,0,0,0,5,5,0,0,20,0,0,1,0.9,0.9,0.0,7,0,11,14,78.6,1,8,1,2,2,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Ishak Belfodil,29,ALG,FW,26-049,89,0,0,0,0,2,0,0,0,33,0,0,1,0.1,0.1,0.1,4,0,16,21,76.2,1,19,1,6,3,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Jiří Pavlenka,1,CZE,GK,25-322,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,19,33,57.6,0,18,0,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Jérôme Gondorf,8,GER,CB,29-249,15,0,1,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.5,0,0,9,13,69.2,1,8,2,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Ludwig Augustinsson,5,SWE,LW,23-315,90,0,0,0,0,2,0,0,0,74,1,0,0,0.2,0.2,0.3,3,0,53,66,80.3,1,35,1,2,1,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Marco Friedl,32,AUT,CB,19-351,75,0,0,0,0,1,0,0,0,51,4,1,0,0.0,0.0,0.2,3,0,33,39,84.6,6,25,0,1,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Max Kruse,10,GER,FW,29-348,90,0,1,0,0,0,0,0,0,67,3,0,0,0.0,0.0,0.2,7,2,45,60,75.0,9,32,3,4,1,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Maximilian Eggestein,35,GER,CM,21-084,90,0,0,0,0,1,0,1,0,31,1,0,1,0.1,0.1,0.1,2,1,19,25,76.0,5,15,1,1,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Miloš Veljković,13,SRB,CB,22-157,90,0,0,0,0,0,0,1,0,59,0,1,1,0.0,0.0,0.0,1,0,39,54,72.2,5,30,0,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Niklas Moisander,18,FIN,CB,32-154,90,0,0,0,0,0,0,1,0,65,2,1,2,0.0,0.0,0.0,0,0,52,56,92.9,5,28,3,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Philipp Bargfrede,44,GER,DM,28-364,90,0,0,0,0,1,0,0,0,58,8,2,1,0.1,0.1,0.1,2,0,34,46,73.9,9,30,2,1,1,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Robert Bauer,4,GER,RW,22-327,45,0,0,0,0,0,0,0,0,18,4,0,0,0.0,0.0,0.0,0,0,5,12,41.7,0,3,0,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Sebastian Langkamp,15,GER,FW,30-046,1,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,0,0,cd0a8be6
GER-Bundesliga,1718,2018-03-02 Gladbach-Werder Bremen,Werder Bremen,Thomas Delaney,6,DEN,CM,26-180,90,1,0,0,0,5,1,0,0,64,3,1,1,0.4,0.4,0.1,1,0,29,49,59.2,6,23,1,1,1,cd0a8be6
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Daniel Baier,10,GER,DM,33-289,90,0,0,0,0,0,0,0,0,79,8,3,0,0.0,0.0,0.0,1,0,44,66,66.7,6,36,1,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Jonathan Schmid,17,FRA,RB,27-254,90,0,0,0,0,2,1,0,0,77,1,1,1,0.1,0.1,0.2,6,0,44,65,67.7,5,35,5,4,3,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Kevin Danso,38,AUT,CB,19-165,58,0,0,0,0,0,0,0,0,52,1,0,3,0.0,0.0,0.0,0,0,26,41,63.4,2,20,0,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Kilian Jakob,25,GER,LW,20-037,50,0,0,0,0,1,0,0,0,16,0,0,1,0.1,0.1,0.0,0,0,6,12,50.0,3,7,1,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Koo Ja-cheol,19,KOR,"AM,DM,LW",29-004,90,0,0,0,0,1,0,0,0,37,2,1,0,0.1,0.1,0.0,1,0,24,32,75.0,4,24,0,2,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Marcel Heller,7,GER,RW,32-019,73,0,0,0,0,0,0,0,0,28,3,0,2,0.0,0.0,0.0,0,0,12,19,63.2,1,18,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Marco Richter,23,GER,RW,20-099,17,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,4,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Martin Hinteregger,36,AUT,CB,25-177,90,0,0,0,0,1,0,0,0,86,2,0,1,0.0,0.0,0.0,1,0,69,79,87.3,7,52,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Marwin Hitz,35,SUI,GK,30-166,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,41,48,85.4,0,26,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Michael Gregoritsch,11,AUT,"FW,AM",23-319,90,0,0,0,0,2,0,0,0,40,1,0,0,0.1,0.1,0.0,0,0,15,30,50.0,4,20,0,1,1,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Philipp Max,31,GER,LB,24-154,90,0,0,0,0,1,1,0,0,81,5,0,2,0.0,0.0,0.0,1,0,51,70,72.9,7,34,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Rani Khedira,8,GER,"DM,CB",24-035,90,0,0,0,0,0,0,0,0,45,2,0,6,0.0,0.0,0.0,0,0,27,36,75.0,1,22,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Sergio Córdova,21,VEN,"FW,LW",20-206,40,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.1,3,0,5,8,62.5,1,12,1,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Augsburg,Shawn Parker,9,GER,"LW,CB",24-361,32,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,8,0,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Andrej Kramarić,27,CRO,FW,26-257,72,1,1,0,0,3,2,0,0,40,0,0,1,0.1,0.1,0.8,3,1,20,28,71.4,5,20,3,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Benjamin Hübner,21,GER,CB,28-242,90,0,1,0,0,2,0,0,0,45,5,1,0,0.1,0.1,0.0,1,1,20,28,71.4,5,8,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Dennis Geiger,32,GER,CM,19-266,90,0,0,0,0,1,0,0,0,50,2,1,0,0.0,0.0,0.1,5,0,31,39,79.5,8,24,0,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Florian Grillitsch,11,AUT,DM,22-208,90,0,0,0,0,1,0,0,0,53,2,0,2,0.1,0.1,0.0,1,0,33,46,71.7,3,17,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Kevin Akpoguma,25,NGA,CB,22-318,90,0,0,0,0,0,0,0,0,30,2,0,0,0.0,0.0,0.0,0,0,16,24,66.7,2,8,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Kevin Vogt,22,GER,CB,26-161,90,0,0,0,0,0,0,0,0,55,3,1,2,0.0,0.0,0.0,3,0,31,39,79.5,1,9,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Lukas Rupp,7,GER,CM,27-054,63,0,0,0,0,3,1,1,0,35,2,0,0,0.3,0.3,0.0,2,0,18,24,75.0,2,12,1,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Mark Uth,19,GER,FW,26-191,28,0,0,0,0,1,0,0,0,14,1,0,0,0.1,0.1,0.1,2,0,6,12,50.0,0,7,0,1,1,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Nadiem Amiri,18,GER,CM,21-127,27,0,0,0,0,1,0,1,0,8,1,0,0,0.1,0.1,0.3,2,0,4,4,100.0,1,5,2,3,2,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Nico Schulz,16,GER,LW,24-336,90,0,0,0,0,3,1,0,0,60,1,1,2,0.3,0.3,0.1,4,1,29,48,60.4,2,22,5,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Oliver Baumann,1,GER,GK,27-274,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,17,37,45.9,0,14,0,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Pavel Kadeřábek,3,CZE,RW,25-312,90,0,0,0,0,0,0,0,0,58,1,3,0,0.0,0.0,0.0,1,0,29,50,58.0,1,10,1,0,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Serge Gnabry,29,GER,FW,22-232,62,1,0,0,0,2,2,0,0,31,0,0,0,0.7,0.7,0.1,5,1,17,25,68.0,2,21,2,5,2,e85bc666
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,Hoffenheim,Ádám Szalai,28,HUN,FW,30-084,18,0,0,0,0,0,0,0,0,14,3,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,7,0,1,0,e85bc666
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Ante Rebić,4,CRO,FW,24-163,88,0,0,0,0,4,2,0,0,40,1,1,2,0.4,0.4,0.4,4,0,13,27,48.1,4,24,4,4,3,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Danny da Costa,24,GER,WB,24-233,90,1,0,0,0,3,1,0,0,66,1,0,3,0.2,0.2,0.0,1,0,36,52,69.2,1,24,1,2,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,David Abraham,19,ARG,CB,31-231,90,0,0,0,0,0,0,0,0,55,0,0,3,0.0,0.0,0.0,1,0,38,50,76.0,5,25,1,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Gelson Fernandes,5,SUI,CM,31-182,90,0,0,0,0,0,0,0,0,41,3,1,3,0.0,0.0,0.0,1,0,26,29,89.7,2,10,0,1,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Jonathan de Guzmán,6,NED,CM,30-171,90,0,1,0,0,2,1,0,0,61,0,0,1,0.5,0.5,0.3,7,1,43,58,74.1,8,24,3,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Kevin-Prince Boateng,17,GHA,FW,30-362,8,0,0,0,0,1,1,0,0,7,0,0,0,0.3,0.3,0.0,0,0,2,4,50.0,0,5,1,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Lukáš Hrádecký,1,FIN,GK,28-099,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,22,25,88.0,0,13,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Makoto Hasebe,20,JPN,CB,34-044,90,0,0,0,0,0,0,0,0,68,3,0,0,0.0,0.0,0.0,0,0,45,54,83.3,1,39,1,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Marco Russ,23,GER,CB,32-211,45,0,0,0,0,0,0,1,0,27,1,0,2,0.0,0.0,0.0,0,0,11,18,61.1,2,4,1,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Marius Wolf,27,GER,AM,22-280,90,0,0,0,0,2,1,0,0,37,1,0,0,0.1,0.1,0.1,2,0,18,22,81.8,0,21,2,4,2,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Mijat Gaćinović,11,SRB,FW,23-023,2,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.3,1,0,2,3,66.7,1,0,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Simon Falette,3,GUI,CB,26-012,45,0,0,0,0,0,0,1,0,51,0,1,2,0.0,0.0,0.0,0,0,24,42,57.1,3,26,2,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Sébastien Haller,9,CIV,FW,23-254,82,0,0,0,0,1,1,1,0,35,0,0,1,0.4,0.4,0.5,3,0,17,24,70.8,2,29,2,1,1,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Eintracht Frankfurt,Timothy Chandler,22,USA,WB,27-339,90,0,0,0,0,0,0,0,0,47,0,0,2,0.0,0.0,0.0,0,0,17,36,47.2,2,12,1,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Felipe,5,BRA,CB,30-292,90,0,0,0,0,0,0,0,0,66,2,2,0,0.0,0.0,0.0,0,0,38,56,67.9,6,25,2,1,1,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Ihlas Bebou,13,TOG,"LM,CM",23-314,24,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.5,1,0,5,6,83.3,0,8,1,1,1,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Iver Fossum,18,NOR,CM,21-231,90,0,0,0,0,0,0,0,0,53,1,0,2,0.0,0.0,0.1,3,0,34,50,68.0,4,22,1,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Jonathas,9,BRA,FW,28-362,16,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,1,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Julian Korb,4,GER,"RW,RB",25-347,90,0,0,0,0,0,0,0,0,51,0,1,3,0.0,0.0,0.0,1,0,27,45,60.0,4,12,1,2,2,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Martin Harnik,14,AUT,"FW,RM",30-266,90,0,0,0,0,3,1,0,0,39,0,0,1,0.7,0.7,0.0,3,0,19,31,61.3,1,15,2,4,4,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Marvin Bakalorz,6,GER,CM,28-171,66,0,0,0,0,1,0,0,0,27,0,0,2,0.0,0.0,0.0,0,0,10,20,50.0,1,9,1,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Matthias Ostrzolek,22,GER,LW,27-271,45,0,0,0,0,0,0,0,0,28,5,0,2,0.0,0.0,0.0,0,0,11,19,57.9,3,12,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Miiko Albornoz,3,CHI,"LW,LB",27-093,45,0,0,0,0,0,0,1,0,43,1,0,1,0.0,0.0,0.1,0,0,25,40,62.5,4,11,2,1,1,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Niclas Füllkrug,24,GER,FW,25-022,90,0,0,0,0,0,0,0,0,38,1,1,1,0.0,0.0,0.0,1,0,21,34,61.8,2,21,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Oliver Sorg,25,GER,CB,27-278,74,0,0,0,0,0,0,0,0,39,2,1,0,0.0,0.0,0.0,0,0,20,31,64.5,3,17,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Philipp Tschauner,1,GER,GK,32-120,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,34,46,73.9,0,23,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Pirmin Schwegler,27,SUI,"DM,CM",30-359,90,0,0,0,0,1,0,1,0,60,2,2,2,0.0,0.0,0.0,0,0,34,49,69.4,6,14,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Eint Frankfurt-Hannover 96,Hannover 96,Waldemar Anton,31,GER,CB,21-226,90,0,0,0,0,0,0,0,0,68,1,0,1,0.0,0.0,0.0,1,0,45,61,73.8,2,30,0,0,0,f9cede31
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Aaron Hunt,14,GER,AM,31-180,45,0,0,0,0,1,0,0,0,39,2,1,1,0.1,0.1,0.1,3,0,20,27,74.1,3,15,0,2,0,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,André Hahn,11,GER,RW,27-202,32,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,4,12,33.3,1,6,1,0,0,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Bakery Jatta,18,GAM,RW,19-270,58,0,0,0,0,0,0,0,0,39,6,0,1,0.0,0.0,0.0,2,0,17,27,63.0,1,24,1,4,0,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Christian Mathenia,1,GER,GK,25-337,90,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,31,35,88.6,0,23,0,0,0,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Douglas Santos,6,BRA,LB,23-346,90,0,0,0,0,2,0,1,0,92,3,1,2,0.1,0.1,0.1,4,0,47,84,56.0,4,36,3,5,3,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Filip Kostić,17,SRB,LW,25-122,90,0,0,0,1,3,2,0,0,55,2,1,4,1.2,0.4,0.1,6,0,18,30,60.0,4,30,1,10,2,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Gideon Jung,28,GER,DM,23-172,73,0,0,0,0,1,0,0,0,43,2,0,1,0.0,0.0,0.0,1,0,29,37,78.4,8,20,1,0,0,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Gōtoku Sakai,24,JPN,RB,26-354,90,0,0,0,0,0,0,0,0,89,1,1,0,0.0,0.0,0.2,6,0,56,81,69.1,10,45,2,3,2,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Jann-Fiete Arp,40,GER,DM,18-056,17,0,0,0,0,1,0,1,0,4,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,5,0,1,1,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Kyriakos Papadopoulos,9,GRE,CB,26-008,90,0,0,0,0,1,0,0,0,71,4,2,0,0.0,0.0,0.0,2,0,44,64,68.8,8,36,0,0,0,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Luca Waldschmidt,15,GER,AM,21-288,45,0,0,0,0,2,0,0,0,20,0,0,1,0.1,0.1,0.0,2,0,8,13,61.5,2,14,3,4,3,6c1cec0a
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,Hamburger SV,Rick van Drongelen,4,NED,CB,19-073,90,0,0,0,0,2,0,0,0,68,0,0,0,0.2,0.2,0.0,1,0,52,61,85.2,1,43,0,1,0,6c1cec0a
